whereat_api.Base	8dynos	RUN	1446864073696	8 dynos; 1000 users; 5sec intvl;	2.0
5 Sec Interval	4682739310932217542-142	REQUEST		Request 3	1446864127480	1446864127500	1446864127658	1446864127761	OK	 
5 Sec Interval	4682739310932217542-765	REQUEST		Request 3	1446864127479	1446864127492	1446864127666	1446864127763	OK	 
5 Sec Interval	4682739310932217542-280	REQUEST		Request 3	1446864127200	1446864127218	1446864127515	1446864127763	OK	 
5 Sec Interval	4682739310932217542-336	REQUEST		Request 3	1446864097729	1446864097729	1446864127766	1446864127766	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-930	REQUEST		Request 3	1446864097729	1446864097731	1446864127766	1446864127766	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-910	REQUEST		Request 2	1446864127321	1446864127389	1446864127509	1446864127793	OK	 
5 Sec Interval	4682739310932217542-986	REQUEST		Request 3	1446864097788	1446864097788	1446864127815	1446864127815	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-731	REQUEST		Request 3	1446864127662	1446864127706	1446864127821	1446864127859	OK	 
5 Sec Interval	4682739310932217542-965	REQUEST		Request 3	1446864127718	1446864127719	1446864127771	1446864127874	OK	 
5 Sec Interval	4682739310932217542-846	REQUEST		Request 3	1446864097801	1446864097801	1446864127875	1446864127875	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-716	REQUEST		Request 3	1446864097880	1446864097880	1446864127902	1446864127902	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-817	REQUEST		Request 3	1446864127430	1446864127482	1446864127725	1446864127910	OK	 
5 Sec Interval	4682739310932217542-96	REQUEST		Request 3	1446864127639	1446864127652	1446864127755	1446864127943	OK	 
5 Sec Interval	4682739310932217542-924	REQUEST		Request 2	1446864127750	1446864127782	1446864127916	1446864127953	OK	 
5 Sec Interval	4682739310932217542-337	REQUEST		Request 3	1446864097760	1446864097760	1446864127954	1446864127954	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-63	REQUEST		Request 2	1446864127448	1446864127527	1446864127729	1446864127967	OK	 
5 Sec Interval	4682739310932217542-527	REQUEST		Request 3	1446864127598	1446864127639	1446864127795	1446864127973	OK	 
5 Sec Interval	4682739310932217542-64	REQUEST		Request 2	1446864127048	1446864127205	1446864127595	1446864127980	OK	 
5 Sec Interval	4682739310932217542-793	REQUEST		Request 3	1446864127689	1446864127739	1446864127778	1446864127988	OK	 
5 Sec Interval	4682739310932217542-865	REQUEST		Request 3	1446864127568	1446864127573	1446864127739	1446864127989	OK	 
5 Sec Interval	4682739310932217542-762	REQUEST		Request 3	1446864097988	1446864097988	1446864128001	1446864128001	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-610	REQUEST		Request 3	1446864127649	1446864127756	1446864127929	1446864128020	OK	 
5 Sec Interval	4682739310932217542-968	REQUEST		Request 3	1446864127528	1446864127566	1446864127692	1446864128026	OK	 
5 Sec Interval	4682739310932217542-971	REQUEST		Request 3	1446864127620	1446864127691	1446864127874	1446864128036	OK	 
5 Sec Interval	4682739310932217542-727	REQUEST		Request 3	1446864127680	1446864127719	1446864127893	1446864128041	OK	 
5 Sec Interval	4682739310932217542-909	REQUEST		Request 2	1446864097998	1446864097999	1446864128043	1446864128043	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-898	REQUEST		Request 2	1446864098049	1446864098049	1446864128064	1446864128064	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-667	REQUEST		Request 3	1446864127768	1446864127769	1446864127894	1446864128065	OK	 
5 Sec Interval	4682739310932217542-648	REQUEST		Request 1	1446864098049	1446864098049	1446864128073	1446864128073	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-710	REQUEST		Request 1	1446864098068	1446864098068	1446864128091	1446864128091	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-729	REQUEST		Request 1	1446864098109	1446864098109	1446864128120	1446864128120	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-548	REQUEST		Request 3	1446864128041	1446864128042	1446864128094	1446864128132	OK	 
5 Sec Interval	4682739310932217542-617	REQUEST		Request 2	1446864127449	1446864127572	1446864127797	1446864128142	OK	 
5 Sec Interval	4682739310932217542-913	REQUEST		Request 3	1446864128088	1446864128089	1446864128132	1446864128164	OK	 
5 Sec Interval	4682739310932217542-796	REQUEST		Request 3	1446864127661	1446864127764	1446864128035	1446864128169	OK	 
5 Sec Interval	4682739310932217542-598	REQUEST		Request 3	1446864127630	1446864127658	1446864127866	1446864128174	OK	 
5 Sec Interval	4682739310932217542-469	REQUEST		Request 3	1446864098159	1446864098159	1446864128178	1446864128178	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-532	REQUEST		Request 3	1446864127710	1446864127778	1446864128098	1446864128194	OK	 
5 Sec Interval	4682739310932217542-689	REQUEST		Request 2	1446864098180	1446864098181	1446864128195	1446864128195	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-871	REQUEST		Request 2	1446864128058	1446864128077	1446864128205	1446864128243	OK	 
5 Sec Interval	4682739310932217542-625	REQUEST		Request 2	1446864098250	1446864098250	1446864128260	1446864128260	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-363	REQUEST		Request 3	1446864128199	1446864128199	1446864128242	1446864128278	OK	 
5 Sec Interval	4682739310932217542-767	REQUEST		Request 1	1446864098268	1446864098268	1446864128283	1446864128283	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-936	REQUEST		Request 1	1446864098268	1446864098269	1446864128285	1446864128285	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-745	REQUEST		Request 3	1446864128198	1446864128199	1446864128247	1446864128294	OK	 
5 Sec Interval	4682739310932217542-982	REQUEST		Request 1	1446864098259	1446864098259	1446864128295	1446864128295	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-414	REQUEST		Request 3	1446864128149	1446864128167	1446864128256	1446864128297	OK	 
5 Sec Interval	4682739310932217542-613	REQUEST		Request 2	1446864098279	1446864098279	1446864128297	1446864128297	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-670	REQUEST		Request 1	1446864098289	1446864098289	1446864128304	1446864128304	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-829	REQUEST		Request 3	1446864098299	1446864098300	1446864128312	1446864128312	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-600	REQUEST		Request 1	1446864098309	1446864098309	1446864128321	1446864128321	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-743	REQUEST		Request 1	1446864098319	1446864098319	1446864128332	1446864128332	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-140	REQUEST		Request 3	1446864128048	1446864128111	1446864128225	1446864128334	OK	 
5 Sec Interval	4682739310932217542-958	REQUEST		Request 3	1446864098310	1446864098310	1446864128335	1446864128335	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-990	REQUEST		Request 3	1446864128140	1446864128158	1446864128310	1446864128348	OK	 
5 Sec Interval	4682739310932217542-801	REQUEST		Request 2	1446864098389	1446864098390	1446864128402	1446864128402	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-929	REQUEST		Request 2	1446864128139	1446864128250	1446864128366	1446864128404	OK	 
5 Sec Interval	4682739310932217542-378	REQUEST		Request 9	1446864128308	1446864128308	1446864128369	1446864128408	OK	 
5 Sec Interval	4682739310932217542-334	REQUEST		Request 3	1446864098430	1446864098430	1446864128448	1446864128448	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-629	REQUEST		Request 3	1446864098430	1446864098430	1446864128451	1446864128451	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-887	REQUEST		Request 2	1446864128289	1446864128308	1446864128419	1446864128456	OK	 
5 Sec Interval	4682739310932217542-366	REQUEST		Request 2	1446864098429	1446864098430	1446864128459	1446864128459	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-349	REQUEST		Request 3	1446864128359	1446864128359	1446864128436	1446864128477	OK	 
5 Sec Interval	4682739310932217542-900	REQUEST		Request 2	1446864128339	1446864128361	1446864128465	1446864128504	OK	 
5 Sec Interval	4682739310932217542-308	REQUEST		Request 3	1446864098499	1446864098499	1446864128511	1446864128511	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-674	REQUEST		Request 3	1446864098529	1446864098529	1446864128544	1446864128544	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-875	REQUEST		Request 3	1446864128378	1446864128400	1446864128520	1446864128560	OK	 
5 Sec Interval	4682739310932217542-300	REQUEST		Request 3	1446864128492	1446864128493	1446864128551	1446864128589	OK	 
5 Sec Interval	4682739310932217542-97	REQUEST		Request 3	1446864098570	1446864098570	1446864128590	1446864128590	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-587	REQUEST		Request 3	1446864098590	1446864098590	1446864128607	1446864128607	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-323	REQUEST		Request 3	1446864128421	1446864128446	1446864128571	1446864128612	OK	 
5 Sec Interval	4682739310932217542-179	REQUEST		Request 3	1446864128428	1446864128457	1446864128573	1446864128612	OK	 
5 Sec Interval	4682739310932217542-903	REQUEST		Request 2	1446864098600	1446864098600	1446864128614	1446864128614	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-780	REQUEST		Request 3	1446864098600	1446864098601	1446864128622	1446864128622	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-683	REQUEST		Request 3	1446864128469	1446864128490	1446864128594	1446864128630	OK	 
5 Sec Interval	4682739310932217542-411	REQUEST		Request 3	1446864128518	1446864128518	1446864128629	1446864128665	OK	 
5 Sec Interval	4682739310932217542-250	REQUEST		Request 3	1446864128509	1446864128534	1446864128674	1446864128710	OK	 
5 Sec Interval	4682739310932217542-104	REQUEST		Request 3	1446864128549	1446864128575	1446864128689	1446864128729	OK	 
5 Sec Interval	4682739310932217542-541	REQUEST		Request 3	1446864128558	1446864128590	1446864128711	1446864128750	OK	 
5 Sec Interval	4682739310932217542-687	REQUEST		Request 3	1446864128589	1446864128609	1446864128723	1446864128780	OK	 
5 Sec Interval	4682739310932217542-838	REQUEST		Request 3	1446864128598	1446864128618	1446864128732	1446864128786	OK	 
5 Sec Interval	4682739310932217542-503	REQUEST		Request 3	1446864098779	1446864098779	1446864128794	1446864128794	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-455	REQUEST		Request 3	1446864128679	1446864128679	1446864128788	1446864128817	OK	 
5 Sec Interval	4682739310932217542-633	REQUEST		Request 3	1446864098808	1446864098809	1446864128828	1446864128828	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-285	REQUEST		Request 3	1446864098819	1446864098819	1446864128834	1446864128834	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-993	REQUEST		Request 3	1446864128690	1446864128711	1446864128803	1446864128846	OK	 
5 Sec Interval	4682739310932217542-281	REQUEST		Request 3	1446864098838	1446864098838	1446864128868	1446864128868	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-454	REQUEST		Request 3	1446864098850	1446864098850	1446864128874	1446864128874	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-975	REQUEST		Request 3	1446864098910	1446864098910	1446864128925	1446864128925	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-468	REQUEST		Request 3	1446864128768	1446864128809	1446864128913	1446864128956	OK	 
5 Sec Interval	4682739310932217542-605	REQUEST		Request 3	1446864128780	1446864128805	1446864128920	1446864128964	OK	 
5 Sec Interval	4682739310932217542-876	REQUEST		Request 3	1446864128790	1446864128814	1446864128925	1446864128965	OK	 
5 Sec Interval	4682739310932217542-906	REQUEST		Request 3	1446864098958	1446864098958	1446864128969	1446864128969	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-638	REQUEST		Request 4	1446864128909	1446864128909	1446864128969	1446864129010	OK	 
5 Sec Interval	4682739310932217542-128	REQUEST		Request 3	1446864098998	1446864098999	1446864129011	1446864129011	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-29	REQUEST		Request 3	1446864128848	1446864128868	1446864128971	1446864129012	OK	 
5 Sec Interval	4682739310932217542-795	REQUEST		Request 3	1446864098979	1446864098980	1446864129013	1446864129013	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-317	REQUEST		Request 2	1446864099010	1446864099010	1446864129023	1446864129023	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-153	REQUEST		Request 3	1446864098998	1446864098998	1446864129028	1446864129028	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-18	REQUEST		Request 4	1446864128841	1446864128846	1446864128992	1446864129036	OK	 
5 Sec Interval	4682739310932217542-160	REQUEST		Request 3	1446864128878	1446864128899	1446864128998	1446864129041	OK	 
5 Sec Interval	4682739310932217542-148	REQUEST		Request 3	1446864128899	1446864128919	1446864129014	1446864129063	OK	 
5 Sec Interval	4682739310932217542-888	REQUEST		Request 3	1446864099079	1446864099080	1446864129102	1446864129102	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-383	REQUEST		Request 4	1446864128989	1446864129002	1446864129089	1446864129128	OK	 
5 Sec Interval	4682739310932217542-700	REQUEST		Request 3	1446864128939	1446864128965	1446864129104	1446864129142	OK	 
5 Sec Interval	4682739310932217542-575	REQUEST		Request 3	1446864128970	1446864129015	1446864129114	1446864129153	OK	 
5 Sec Interval	4682739310932217542-669	REQUEST		Request 3	1446864099170	1446864099170	1446864129195	1446864129195	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-195	REQUEST		Request 3	1446864099158	1446864099159	1446864129205	1446864129205	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-619	REQUEST		Request 2	1446864121770	1446864122188	1446864129145	1446864129216	OK	 
5 Sec Interval	4682739310932217542-812	REQUEST		Request 2	1446864122100	1446864122133	1446864129180	1446864129219	OK	 
5 Sec Interval	4682739310932217542-998	REQUEST		Request 3	1446864099218	1446864099219	1446864129231	1446864129231	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-892	REQUEST		Request 3	1446864129051	1446864129072	1446864129194	1446864129234	OK	 
5 Sec Interval	4682739310932217542-505	REQUEST		Request 3	1446864129019	1446864129041	1446864129180	1446864129241	OK	 
5 Sec Interval	4682739310932217542-681	REQUEST		Request 3	1446864099230	1446864099230	1446864129242	1446864129242	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-788	REQUEST		Request 2	1446864122101	1446864122133	1446864129176	1446864129252	OK	 
5 Sec Interval	4682739310932217542-34	REQUEST		Request 2	1446864099230	1446864099230	1446864129253	1446864129253	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-908	REQUEST		Request 3	1446864099238	1446864099239	1446864129255	1446864129255	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-277	REQUEST		Request 3	1446864099249	1446864099249	1446864129261	1446864129261	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-755	REQUEST		Request 3	1446864129119	1446864129138	1446864129249	1446864129294	OK	 
5 Sec Interval	4682739310932217542-536	REQUEST		Request 4	1446864129168	1446864129169	1446864129223	1446864129300	OK	 
5 Sec Interval	4682739310932217542-721	REQUEST		Request 3	1446864129110	1446864129137	1446864129271	1446864129307	OK	 
5 Sec Interval	4682739310932217542-409	REQUEST		Request 3	1446864099330	1446864099330	1446864129342	1446864129342	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-41	REQUEST		Request 3	1446864099329	1446864099329	1446864129346	1446864129346	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-8	REQUEST		Request 4	1446864129259	1446864129259	1446864129311	1446864129350	OK	 
5 Sec Interval	4682739310932217542-56	REQUEST		Request 4	1446864129269	1446864129270	1446864129319	1446864129362	OK	 
5 Sec Interval	4682739310932217542-413	REQUEST		Request 3	1446864129192	1446864129226	1446864129324	1446864129371	OK	 
5 Sec Interval	4682739310932217542-145	REQUEST		Request 3	1446864129191	1446864129227	1446864129343	1446864129379	OK	 
5 Sec Interval	4682739310932217542-210	REQUEST		Request 3	1446864099369	1446864099376	1446864129387	1446864129387	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-345	REQUEST		Request 2	1446864099379	1446864099379	1446864129394	1446864129394	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-601	REQUEST		Request 3	1446864099398	1446864099398	1446864129418	1446864129418	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-244	REQUEST		Request 3	1446864099398	1446864099398	1446864129418	1446864129418	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-359	REQUEST		Request 3	1446864129281	1446864129302	1446864129409	1446864129457	OK	 
5 Sec Interval	4682739310932217542-6	REQUEST		Request 4	1446864099448	1446864099449	1446864129477	1446864129477	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-105	REQUEST		Request 4	1446864129399	1446864129400	1446864129472	1446864129508	OK	 
5 Sec Interval	4682739310932217542-392	REQUEST		Request 3	1446864099479	1446864099480	1446864129510	1446864129510	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-255	REQUEST		Request 3	1446864099480	1446864099480	1446864129522	1446864129522	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-33	REQUEST		Request 3	1446864099499	1446864099499	1446864129538	1446864129538	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-914	REQUEST		Request 3	1446864129399	1446864129419	1446864129511	1446864129550	OK	 
5 Sec Interval	4682739310932217542-916	REQUEST		Request 4	1446864129448	1446864129448	1446864129514	1446864129550	OK	 
5 Sec Interval	4682739310932217542-644	REQUEST		Request 2	1446864099529	1446864099530	1446864129550	1446864129550	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-82	REQUEST		Request 3	1446864099519	1446864099521	1446864129550	1446864129550	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-246	REQUEST		Request 4	1446864129491	1446864129495	1446864129540	1446864129583	OK	 
5 Sec Interval	4682739310932217542-125	REQUEST		Request 4	1446864129429	1446864129448	1446864129548	1446864129593	OK	 
5 Sec Interval	4682739310932217542-177	REQUEST		Request 4	1446864099618	1446864099618	1446864129630	1446864129630	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-326	REQUEST		Request 3	1446864129482	1446864129502	1446864129589	1446864129632	OK	 
5 Sec Interval	4682739310932217542-254	REQUEST		Request 4	1446864099659	1446864099659	1446864129671	1446864129671	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-434	REQUEST		Request 3	1446864129539	1446864129560	1446864129650	1446864129689	OK	 
5 Sec Interval	4682739310932217542-771	REQUEST		Request 3	1446864129560	1446864129580	1446864129667	1446864129709	OK	 
5 Sec Interval	4682739310932217542-655	REQUEST		Request 3	1446864129548	1446864129584	1446864129678	1446864129721	OK	 
5 Sec Interval	4682739310932217542-67	REQUEST		Request 3	1446864099700	1446864099700	1446864129728	1446864129728	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-751	REQUEST		Request 3	1446864099708	1446864099708	1446864129749	1446864129749	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-516	REQUEST		Request 2	1446864129480	1446864129502	1446864129680	1446864129754	OK	 
5 Sec Interval	4682739310932217542-85	REQUEST		Request 3	1446864129559	1446864129580	1446864129692	1446864129761	OK	 
5 Sec Interval	4682739310932217542-238	REQUEST		Request 4	1446864129700	1446864129701	1446864129755	1446864129800	OK	 
5 Sec Interval	4682739310932217542-855	REQUEST		Request 3	1446864099790	1446864099791	1446864129807	1446864129807	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-112	REQUEST		Request 4	1446864129729	1446864129729	1446864129773	1446864129835	OK	 
5 Sec Interval	4682739310932217542-799	REQUEST		Request 3	1446864129679	1446864129702	1446864129799	1446864129842	OK	 
5 Sec Interval	4682739310932217542-711	REQUEST		Request 3	1446864129718	1446864129738	1446864129893	1446864129980	OK	 
5 Sec Interval	4682739310932217542-473	REQUEST		Request 4	1446864129850	1446864129850	1446864129914	1446864130014	OK	 
5 Sec Interval	4682739310932217542-844	REQUEST		Request 3	1446864099979	1446864099980	1446864130020	1446864130020	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-905	REQUEST		Request 3	1446864129789	1446864129810	1446864129960	1446864130029	OK	 
5 Sec Interval	4682739310932217542-245	REQUEST		Request 4	1446864100019	1446864100019	1446864130039	1446864130039	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-261	REQUEST		Request 3	1446864129790	1446864129814	1446864129990	1446864130045	OK	 
5 Sec Interval	4682739310932217542-316	REQUEST		Request 3	1446864099999	1446864099999	1446864130053	1446864130053	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-495	REQUEST		Request 3	1446864129799	1446864129825	1446864129928	1446864130085	OK	 
5 Sec Interval	4682739310932217542-981	REQUEST		Request 4	1446864129848	1446864129850	1446864130008	1446864130091	OK	 
5 Sec Interval	4682739310932217542-265	REQUEST		Request 4	1446864100090	1446864100091	1446864130117	1446864130117	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-189	REQUEST		Request 4	1446864100129	1446864100129	1446864130157	1446864130157	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-656	REQUEST		Request 3	1446864129868	1446864129888	1446864130127	1446864130188	OK	 
5 Sec Interval	4682739310932217542-637	REQUEST		Request 3	1446864129849	1446864129869	1446864130158	1446864130198	OK	 
5 Sec Interval	4682739310932217542-343	REQUEST		Request 3	1446864100158	1446864100159	1446864130199	1446864130199	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-672	REQUEST		Request 3	1446864100189	1446864100189	1446864130201	1446864130201	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-811	REQUEST		Request 3	1446864129980	1446864129998	1446864130161	1446864130223	OK	 
5 Sec Interval	4682739310932217542-715	REQUEST		Request 3	1446864129979	1446864129998	1446864130156	1446864130225	OK	 
5 Sec Interval	4682739310932217542-291	REQUEST		Request 4	1446864100151	1446864100151	1446864130232	1446864130232	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-65	REQUEST		Request 4	1446864130088	1446864130088	1446864130168	1446864130239	OK	 
5 Sec Interval	4682739310932217542-760	REQUEST		Request 3	1446864130039	1446864130059	1446864130205	1446864130255	OK	 
5 Sec Interval	4682739310932217542-139	REQUEST		Request 3	1446864100159	1446864100159	1446864130256	1446864130256	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-260	REQUEST		Request 4	1446864129930	1446864129931	1446864130128	1446864130285	OK	 
5 Sec Interval	4682739310932217542-310	REQUEST		Request 4	1446864130088	1446864130088	1446864130195	1446864130299	OK	 
5 Sec Interval	4682739310932217542-218	REQUEST		Request 4	1446864130150	1446864130192	1446864130267	1446864130304	OK	 
5 Sec Interval	4682739310932217542-763	REQUEST		Request 3	1446864130129	1446864130169	1446864130274	1446864130316	OK	 
5 Sec Interval	4682739310932217542-3	REQUEST		Request 4	1446864129830	1446864129850	1446864130201	1446864130328	OK	 
5 Sec Interval	4682739310932217542-407	REQUEST		Request 4	1446864130029	1446864130076	1446864130249	1446864130329	OK	 
5 Sec Interval	4682739310932217542-161	REQUEST		Request 4	1446864129963	1446864130014	1446864130231	1446864130355	OK	 
5 Sec Interval	4682739310932217542-386	REQUEST		Request 4	1446864130318	1446864130319	1446864130361	1446864130426	OK	 
5 Sec Interval	4682739310932217542-406	REQUEST		Request 4	1446864130298	1446864130316	1446864130354	1446864130429	OK	 
5 Sec Interval	4682739310932217542-204	REQUEST		Request 4	1446864130279	1446864130298	1446864130394	1446864130433	OK	 
5 Sec Interval	4682739310932217542-4	REQUEST		Request 4	1446864100389	1446864100391	1446864130434	1446864130434	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-866	REQUEST		Request 3	1446864100429	1446864100429	1446864130445	1446864130445	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-478	REQUEST		Request 4	1446864129919	1446864129920	1446864130240	1446864130456	OK	 
